,brand,model,year,age,mileage,mileage_per_year,engine_size,fuel_type,transmission,condition,condition_score,owner_count,color,body_type,is_luxury,mpg_estimate,price_usd,price_local,price_category,market_segment,depreciation_rate,value_retention,insurance_estimate,power_to_weight_ratio,regional_factor,source,price_inr
4239,Ford,Kuga,2022,2,15139,7569.5,1.6,Diesel,Automatic,Fair,2,0,Blue,Hatchback,0,37.8,18507,15730.95,Mid-Range,Economy,0.1777224863375839,0.8222775136624161,1036,0.0380952380952381,0.85,Dataset2_UK_Style,1517574
4240,Volkswagen,Polo,2020,4,113662,28415.5,1.2,Diesel,Manual,Excellent,4,3,Red,Hatchback,0,39.6,18938,16097.3,Mid-Range,Economy,0.2969782463434554,0.7030217536565446,883,0.0272727272727272,0.85,Dataset2_UK_Style,1552916
4241,Audi,A3,2011,13,38546,2965.076923076923,1.4,Petrol,Automatic,Good,3,3,White,SUV,1,41.4,29675,25223.75,Premium,Mid-Market,0.466995958688819,0.533004041311181,846,0.0264150943396226,0.85,Dataset2_UK_Style,2433350
4242,Mercedes,GLC,2022,2,76951,38475.5,3.0,Petrol,Automatic,Poor,1,2,Gray,Hatchback,1,27.0,29269,24878.65,Premium,Mid-Market,0.120232047852355,0.8797679521476449,1782,0.0714285714285714,0.85,Dataset2_UK_Style,2400058
4243,Volkswagen,Passat,2022,2,23409,11704.5,3.0,Petrol,Automatic,Poor,1,4,Gray,SUV,0,31.0,19621,16677.85,Mid-Range,Economy,0.1693408407772744,0.8306591592227256,1188,0.0714285714285714,0.85,Dataset2_UK_Style,1608922
4244,Vauxhall,Mokka,2011,13,34196,2630.4615384615386,2.2,Petrol,Automatic,Good,3,2,Blue,SUV,0,24.2,18688,15884.8,Mid-Range,Economy,0.5818116720372359,0.418188327962764,612,0.0415094339622641,0.85,Dataset2_UK_Style,1532416
4245,Ford,Focus,2020,4,51982,12995.5,1.2,Petrol,Manual,Good,3,0,Black,Hatchback,0,40.2,16752,14239.2,Mid-Range,Economy,0.3232062055591467,0.6767937944408533,883,0.0272727272727272,0.85,Dataset2_UK_Style,1373664
4246,Ford,Mondeo,2014,10,77120,7712.0,1.8,Petrol,Manual,Excellent,4,0,Black,Hatchback,0,30.8,13824,11750.4,Mid-Range,Economy,0.5912961210974457,0.4087038789025543,588,0.036,0.85,Dataset2_UK_Style,1133568
4247,Honda,Civic,2022,2,55777,27888.5,2.5,Petrol,Manual,Fair,2,2,Blue,Hatchback,0,32.0,17395,14785.75,Mid-Range,Economy,0.186959569992989,0.813040430007011,1134,0.0595238095238095,0.85,Dataset2_UK_Style,1426390
4248,Mercedes,C-Class,2018,6,47020,7836.666666666667,1.0,Electric,Automatic,Fair,2,3,White,SUV,1,105.0,46748,39735.8,Premium,Luxury,0.2042622727582215,0.7957377272417785,1134,0.0217391304347826,0.85,Dataset2_UK_Style,3833336
4249,Mercedes,GLE,2023,1,49666,49666.0,1.0,Petrol,Manual,Good,3,4,Blue,SUV,1,31.0,41636,35390.6,Premium,Luxury,0.0458337152809606,0.9541662847190392,1539,0.024390243902439,0.85,Dataset2_UK_Style,3414152
4250,BMW,5 Series,2015,9,10174,1130.4444444444443,2.0,Petrol,Automatic,Fair,2,0,Blue,Hatchback,1,31.0,31920,27132.0,Premium,Luxury,0.3605769230769231,0.6394230769230769,990,0.0408163265306122,0.85,Dataset2_UK_Style,2617440
4251,BMW,X1,2023,1,76314,76314.0,2.2,Petrol,Automatic,Excellent,4,2,Gray,Hatchback,1,29.2,54641,46444.85,Luxury,Luxury,0.0353101110502992,0.9646898889497008,1744,0.0536585365853658,0.85,Dataset2_UK_Style,4480562
4252,BMW,1 Series,2018,6,22534,3755.6666666666665,2.2,Petrol,Automatic,Good,3,0,Blue,Hatchback,1,29.2,43278,36786.3,Premium,Luxury,0.217084554433952,0.782915445566048,1285,0.0478260869565217,0.85,Dataset2_UK_Style,3548796
4253,Volkswagen,Polo,2015,9,57512,6390.222222222223,1.4,Petrol,Automatic,Good,3,4,Silver,Hatchback,0,29.4,16740,14229.0,Mid-Range,Economy,0.5181347150259068,0.4818652849740932,620,0.0285714285714285,0.85,Dataset2_UK_Style,1372680
4254,Volkswagen,Tiguan,2018,6,86454,14409.0,1.6,Petrol,Manual,Good,3,1,Black,Coupe,0,40.6,24059,20450.15,Mid-Range,Mid-Market,0.3327879308910396,0.6672120691089604,806,0.0347826086956521,0.85,Dataset2_UK_Style,1972838
4255,Toyota,Camry,2022,2,59891,29945.5,3.0,Petrol,Automatic,Poor,1,1,Black,Hatchback,0,30.0,17239,14653.15,Mid-Range,Economy,0.1883327840293799,0.8116672159706201,1188,0.0714285714285714,0.85,Dataset2_UK_Style,1413598
4256,BMW,5 Series,2014,10,54421,5442.1,1.6,Diesel,Manual,Good,3,3,White,Hatchback,1,36.8,29354,24950.9,Premium,Mid-Market,0.4052356445272926,0.5947643554727073,864,0.032,0.85,Dataset2_UK_Style,2407028
4257,BMW,1 Series,2020,4,58891,14722.75,1.8,Diesel,Automatic,Good,3,3,Black,SUV,1,41.4,52512,44635.2,Luxury,Luxury,0.1322051824431518,0.8677948175568482,1411,0.0409090909090909,0.85,Dataset2_UK_Style,4305984
4258,Mercedes,E-Class,2021,3,92701,30900.33333333333,2.0,Petrol,Automatic,Good,3,1,White,Sedan,1,32.0,47316,40218.6,Premium,Luxury,0.1125365743866756,0.8874634256133244,1530,0.0465116279069767,0.85,Dataset2_UK_Style,3879912
4259,Volkswagen,T-Roc,2010,14,49437,3531.214285714286,2.2,Diesel,Manual,Fair,2,4,Gray,Sedan,0,38.6,13475,11453.75,Mid-Range,Economy,0.6751054852320675,0.3248945147679325,612,0.0407407407407407,0.85,Dataset2_UK_Style,1104950
4260,Mercedes,GLC,2015,9,6720,746.6666666666666,1.8,Petrol,Automatic,Excellent,4,2,White,Sedan,1,25.8,51621,43877.85,Luxury,Luxury,0.2585426810876029,0.7414573189123971,970,0.036734693877551,0.85,Dataset2_UK_Style,4232922
4261,BMW,X5,2013,11,18399,1672.6363636363635,2.2,Diesel,Automatic,Good,3,2,Black,SUV,1,42.6,47795,40625.75,Premium,Luxury,0.3152088258471237,0.6847911741528763,918,0.0431372549019607,0.85,Dataset2_UK_Style,3919190
4262,Mercedes,GLE,2018,6,22001,3666.8333333333335,1.2,Petrol,Automatic,Excellent,4,4,Blue,SUV,1,32.2,59906,50920.1,Luxury,Luxury,0.1668845437098434,0.8331154562901566,1159,0.0260869565217391,0.85,Dataset2_UK_Style,4912292
4263,Honda,Civic,2015,9,18422,2046.888888888889,2.2,Petrol,Automatic,Excellent,4,2,Blue,Sedan,0,28.2,25824,21950.4,Premium,Mid-Market,0.4107338444687842,0.5892661555312158,673,0.0448979591836734,0.85,Dataset2_UK_Style,2117568
4264,Honda,HR-V,2010,14,29004,2071.714285714286,1.8,Petrol,Automatic,Excellent,4,3,Silver,Hatchback,0,25.8,16677,14175.45,Mid-Range,Economy,0.6267206840208608,0.3732793159791392,588,0.0333333333333333,0.85,Dataset2_UK_Style,1367514
4265,Toyota,RAV4,2015,9,16650,1850.0,1.8,Petrol,Manual,Good,3,2,White,SUV,0,38.8,25139,21368.15,Premium,Mid-Market,0.4172558473770834,0.5827441526229166,646,0.036734693877551,0.85,Dataset2_UK_Style,2061398
4266,Ford,Fiesta,2012,12,57539,4794.916666666667,2.0,Electric,Manual,Good,3,2,Red,Hatchback,0,130.0,15115,12847.75,Mid-Range,Economy,0.613575354723252,0.386424645276748,600,0.0384615384615384,0.85,Dataset2_UK_Style,1239430
4267,Nissan,Qashqai,2012,12,26535,2211.25,3.0,Petrol,Automatic,Good,3,3,Red,Sedan,0,25.0,17563,14928.55,Mid-Range,Economy,0.5774366624160913,0.4225633375839087,660,0.0576923076923076,0.85,Dataset2_UK_Style,1440166
4268,Mercedes,C-Class,2016,8,75596,9449.5,1.6,Diesel,Manual,Good,3,0,Gray,SUV,1,36.8,43365,36860.25,Premium,Luxury,0.2695190768971616,0.7304809231028384,1036,0.0333333333333333,0.85,Dataset2_UK_Style,3555930
4269,Toyota,C-HR,2011,13,30054,2311.846153846154,1.8,Diesel,Manual,Good,3,1,Black,Sedan,0,38.4,16982,14434.7,Mid-Range,Economy,0.6049043785770788,0.3950956214229212,588,0.0339622641509433,0.85,Dataset2_UK_Style,1392524
4270,BMW,X3,2018,6,11182,1863.6666666666667,1.8,Petrol,Manual,Good,3,2,Black,Sedan,1,31.8,39347,33444.95,Premium,Luxury,0.2337040138664381,0.7662959861335619,1234,0.0391304347826087,0.85,Dataset2_UK_Style,3226454
4271,Volkswagen,Golf,2018,6,8941,1490.1666666666667,1.4,Petrol,Automatic,Good,3,1,Red,SUV,0,34.4,32340,27489.0,Premium,Mid-Market,0.2706359945872801,0.7293640054127198,789,0.0304347826086956,0.85,Dataset2_UK_Style,2651880
4272,Ford,Mondeo,2016,8,48277,6034.625,1.4,Diesel,Manual,Fair,2,1,Silver,Estate,0,40.2,12323,10474.55,Mid-Range,Economy,0.5649119090491826,0.4350880909508173,676,0.0291666666666666,0.85,Dataset2_UK_Style,1010486
4273,Vauxhall,Mokka,2018,6,85337,14222.833333333334,1.0,Petrol,Manual,Good,3,4,Gray,Hatchback,0,35.0,11855,10076.75,Mid-Range,Economy,0.5030391951372878,0.4969608048627122,756,0.0217391304347826,0.85,Dataset2_UK_Style,972110
4274,Toyota,C-HR,2020,4,16763,4190.75,1.6,Hybrid,Manual,Excellent,4,4,White,Sedan,0,47.2,22108,18791.8,Mid-Range,Mid-Market,0.2657101102696957,0.7342898897303043,921,0.0363636363636363,0.85,Dataset2_UK_Style,1812856
4275,Toyota,Corolla,2015,9,110477,12275.222222222224,3.0,Diesel,Manual,Good,3,4,White,SUV,0,39.0,21018,17865.3,Mid-Range,Mid-Market,0.461325542057512,0.538674457942488,726,0.0612244897959183,0.85,Dataset2_UK_Style,1723476
4276,BMW,X3,2018,6,44874,7479.0,1.2,Diesel,Automatic,Fair,2,0,Gray,Sedan,1,41.6,34615,29422.75,Premium,Luxury,0.2574278665665558,0.7425721334334442,1159,0.0260869565217391,0.85,Dataset2_UK_Style,2838430
4277,BMW,X3,2019,5,34438,6887.6,1.6,Electric,Automatic,Fair,2,0,Black,Estate,1,127.0,44402,37741.7,Premium,Luxury,0.1838167714422264,0.8161832285577736,1296,0.0355555555555555,0.85,Dataset2_UK_Style,3640964
4278,BMW,1 Series,2022,2,10593,5296.5,3.0,Hybrid,Automatic,Good,3,1,Gray,SUV,1,49.0,76261,64821.85,Luxury,Luxury,0.0498374054646715,0.9501625945353284,1782,0.0714285714285714,0.85,Dataset2_UK_Style,6253402
4279,Ford,Fiesta,2011,13,76129,5856.076923076923,3.0,Diesel,Manual,Fair,2,1,Black,Sedan,0,39.0,13051,11093.35,Mid-Range,Economy,0.6657960103454457,0.3342039896545543,660,0.0566037735849056,0.85,Dataset2_UK_Style,1070182
4280,Toyota,Camry,2023,1,36332,36332.0,2.5,Diesel,Automatic,Good,3,1,Gray,SUV,0,39.0,40681,34578.85,Premium,High-End,0.0468592582179424,0.9531407417820577,1197,0.0609756097560975,0.85,Dataset2_UK_Style,3335842
4281,Mercedes,C-Class,2014,10,51274,5127.4,1.2,Petrol,Manual,Good,3,1,Blue,Sedan,1,36.2,33099,28134.15,Premium,Luxury,0.3766549275880901,0.6233450724119098,827,0.024,0.85,Dataset2_UK_Style,2714118
4282,Vauxhall,Astra,2020,4,11475,2868.75,1.4,Diesel,Manual,Good,3,3,Silver,Sedan,0,36.2,19263,16373.55,Mid-Range,Economy,0.2934379928841286,0.7065620071158714,902,0.0318181818181818,0.85,Dataset2_UK_Style,1579566
4283,BMW,5 Series,2015,9,24689,2743.222222222222,2.0,Petrol,Automatic,Good,3,1,White,Sedan,1,34.0,43564,37029.4,Premium,Luxury,0.2923786628549152,0.7076213371450848,990,0.0408163265306122,0.85,Dataset2_UK_Style,3572248
4284,Toyota,RAV4,2021,3,48571,16190.333333333334,1.2,Hybrid,Manual,Good,3,4,Blue,Hatchback,0,43.4,18116,15398.6,Mid-Range,Economy,0.2487974788522142,0.7512025211477857,938,0.027906976744186,0.85,Dataset2_UK_Style,1485512
4285,Honda,CR-V,2015,9,73042,8115.777777777777,1.4,Diesel,Manual,Fair,2,1,Red,SUV,0,38.2,17036,14480.6,Mid-Range,Economy,0.5137572782281082,0.4862427217718917,620,0.0285714285714285,0.85,Dataset2_UK_Style,1396952
4286,Honda,CR-V,2020,4,55065,13766.25,1.0,Diesel,Automatic,Good,3,4,Blue,Hatchback,0,42.0,16950,14407.5,Mid-Range,Economy,0.3206412825651302,0.6793587174348698,864,0.0227272727272727,0.85,Dataset2_UK_Style,1389900
4287,Audi,A4,2013,11,17240,1567.2727272727273,1.6,Petrol,Manual,Poor,1,4,Gray,Estate,1,37.6,15176,12899.6,Mid-Range,Economy,0.5917796427802884,0.4082203572197116,864,0.0313725490196078,0.85,Dataset2_UK_Style,1244432
4288,Honda,Jazz,2022,2,11678,5839.0,2.0,Petrol,Manual,Good,3,1,Red,SUV,0,29.0,34962,29717.7,Premium,Mid-Market,0.1026641342846876,0.8973358657153123,1080,0.0476190476190476,0.85,Dataset2_UK_Style,2866884
4289,Ford,Fiesta,2013,11,53348,4849.818181818182,1.0,Diesel,Manual,Fair,2,1,Red,Hatchback,0,42.0,9477,8055.45,Budget,Budget,0.6989230231597674,0.3010769768402326,540,0.0196078431372549,0.85,Dataset2_UK_Style,777114
4290,Mercedes,GLC,2014,10,35111,3511.1,1.0,Electric,Manual,Fair,2,2,White,Hatchback,1,136.0,30418,25855.3,Premium,Luxury,0.3966837240668015,0.6033162759331985,810,0.02,0.85,Dataset2_UK_Style,2494276
4291,Nissan,Qashqai,2015,9,14388,1598.6666666666667,2.5,Hybrid,Automatic,Fair,2,4,Blue,Hatchback,0,42.5,15952,13559.2,Mid-Range,Economy,0.5301602262016964,0.4698397737983035,693,0.0510204081632653,0.85,Dataset2_UK_Style,1308064
4292,Mercedes,GLC,2021,3,28920,9640.0,2.2,Diesel,Automatic,Good,3,1,White,SUV,1,39.6,65972,56076.2,Luxury,Luxury,0.0833657533485244,0.9166342466514756,1560,0.0511627906976744,0.85,Dataset2_UK_Style,5409704
4293,Vauxhall,Insignia,2022,2,102620,51310.0,2.2,Diesel,Manual,Good,3,1,Silver,Hatchback,0,34.6,18991,16142.35,Mid-Range,Economy,0.1739811230481492,0.8260188769518507,1101,0.0523809523809523,0.85,Dataset2_UK_Style,1557262
4294,Volkswagen,Golf,2023,1,125279,125279.0,2.2,Petrol,Manual,Good,3,2,Silver,Sedan,0,25.2,22306,18960.1,Mid-Range,Mid-Market,0.0822842096601662,0.9177157903398336,1162,0.0536585365853658,0.85,Dataset2_UK_Style,1829092
4295,Audi,A1,2017,7,45833,6547.571428571428,1.8,Hybrid,Automatic,Good,3,3,Silver,Hatchback,1,51.6,33451,28433.35,Premium,Luxury,0.2950412003961982,0.7049587996038018,1146,0.0382978723404255,0.85,Dataset2_UK_Style,2742982
4296,Audi,A1,2021,3,88721,29573.666666666668,1.6,Petrol,Automatic,Good,3,4,Silver,Estate,1,37.6,31714,26956.9,Premium,Luxury,0.1590921143341994,0.8409078856658005,1468,0.0372093023255813,0.85,Dataset2_UK_Style,2600548
4297,Vauxhall,Insignia,2022,2,85789,42894.5,2.2,Petrol,Manual,Fair,2,4,Red,Sedan,0,26.2,13822,11748.7,Mid-Range,Economy,0.2244417012680956,0.7755582987319044,1101,0.0523809523809523,0.85,Dataset2_UK_Style,1133404
4298,Nissan,Micra,2019,5,25451,5090.2,1.4,Diesel,Automatic,Good,3,2,Gray,SUV,0,38.2,27717,23559.45,Premium,Mid-Market,0.2651324336506084,0.7348675663493915,846,0.0311111111111111,0.85,Dataset2_UK_Style,2272794
4299,Volkswagen,Tiguan,2010,14,14584,1041.7142857142858,3.0,Diesel,Automatic,Good,3,3,Silver,Hatchback,0,41.0,21008,17856.8,Mid-Range,Mid-Market,0.5713352921971924,0.4286647078028076,660,0.0555555555555555,0.85,Dataset2_UK_Style,1722656
4300,Volkswagen,T-Roc,2017,7,13199,1885.571428571429,1.2,Petrol,Automatic,Good,3,0,White,Hatchback,0,38.2,24092,20478.2,Mid-Range,Mid-Market,0.3675312401554131,0.6324687598445868,717,0.025531914893617,0.85,Dataset2_UK_Style,1975544
4301,Honda,CR-V,2011,13,54535,4195.0,1.0,Petrol,Automatic,Fair,2,2,Gray,Hatchback,0,39.0,10135,8614.75,Mid-Range,Economy,0.71952400719524,0.28047599280476,540,0.0188679245283018,0.85,Dataset2_UK_Style,831070
4302,Audi,A6,2020,4,3816,954.0,2.5,Diesel,Automatic,Good,3,1,Blue,SUV,1,43.0,62781,53363.85,Luxury,Luxury,0.1130246817648804,0.8869753182351195,1512,0.0568181818181818,0.85,Dataset2_UK_Style,5148042
4303,Vauxhall,Insignia,2016,8,135879,16984.875,2.0,Hybrid,Automatic,Good,3,1,Blue,Coupe,0,48.0,17781,15113.85,Mid-Range,Economy,0.4736390278558953,0.5263609721441047,720,0.0416666666666666,0.85,Dataset2_UK_Style,1458042
4304,Vauxhall,Insignia,2013,11,23962,2178.3636363636365,1.6,Petrol,Manual,Poor,1,1,White,Hatchback,0,31.6,8289,7045.65,Budget,Budget,0.726336293703985,0.273663706296015,576,0.0313725490196078,0.85,Dataset2_UK_Style,679698
4305,Toyota,Corolla,2017,7,25666,3666.571428571429,3.0,Diesel,Automatic,Fair,2,0,Black,Sedan,0,33.0,23173,19697.05,Mid-Range,Mid-Market,0.376617437387351,0.623382562612649,858,0.0638297872340425,0.85,Dataset2_UK_Style,1900186
4306,Honda,HR-V,2015,9,109024,12113.777777777776,1.8,Diesel,Automatic,Good,3,1,Black,Hatchback,0,42.4,16315,13867.75,Mid-Range,Economy,0.5245519452134635,0.4754480547865365,646,0.036734693877551,0.85,Dataset2_UK_Style,1337830
4307,Vauxhall,Insignia,2014,10,39381,3938.1,1.0,Petrol,Automatic,Fair,2,0,Black,Sedan,0,41.0,13820,11747.0,Mid-Range,Economy,0.5913660555884093,0.4086339444115907,540,0.02,0.85,Dataset2_UK_Style,1133240
4308,Vauxhall,Insignia,2019,5,43129,8625.8,1.0,Hybrid,Manual,Poor,1,2,Black,Sedan,0,47.0,11240,9554.0,Mid-Range,Economy,0.4708097928436912,0.5291902071563088,810,0.0222222222222222,0.85,Dataset2_UK_Style,921680
4309,BMW,X3,2019,5,77230,15446.0,2.2,Diesel,Automatic,Good,3,0,Red,Sedan,1,39.6,45866,38986.1,Premium,Luxury,0.1789997494003508,0.8210002505996492,1377,0.0488888888888889,0.85,Dataset2_UK_Style,3761012
4310,Honda,Jazz,2023,1,46005,46005.0,1.0,Diesel,Automatic,Good,3,1,Red,Sedan,0,46.0,27673,23522.05,Premium,Mid-Market,0.0674013412866916,0.9325986587133084,1026,0.024390243902439,0.85,Dataset2_UK_Style,2269186
4311,Volkswagen,T-Roc,2014,10,109199,10919.9,2.0,Diesel,Manual,Fair,2,4,Blue,Estate,0,35.0,11677,9925.45,Mid-Range,Economy,0.6313729204154435,0.3686270795845565,600,0.04,0.85,Dataset2_UK_Style,957514
4312,Vauxhall,Insignia,2013,11,36314,3301.2727272727275,2.2,Diesel,Automatic,Good,3,1,Blue,Hatchback,0,39.6,15400,13090.0,Mid-Range,Economy,0.5882352941176471,0.4117647058823529,612,0.0431372549019607,0.85,Dataset2_UK_Style,1262800
4313,Audi,A3,2023,1,96526,96526.0,1.8,Diesel,Manual,Poor,1,0,Red,SUV,1,44.4,29538,25107.3,Premium,Mid-Market,0.0634155621789587,0.9365844378210412,1675,0.0439024390243902,0.85,Dataset2_UK_Style,2422116
4314,Nissan,X-Trail,2012,12,67908,5659.0,1.4,Diesel,Manual,Good,3,0,Red,Sedan,0,43.2,15523,13194.55,Mid-Range,Economy,0.6072413531361486,0.3927586468638514,564,0.0269230769230769,0.85,Dataset2_UK_Style,1272886
4315,Audi,Q2,2012,12,24203,2016.9166666666667,1.4,Hybrid,Automatic,Good,3,3,Blue,Hatchback,1,51.8,26491,22517.35,Premium,Mid-Market,0.4753322374284525,0.5246677625715475,846,0.0269230769230769,0.85,Dataset2_UK_Style,2172262
4316,Vauxhall,Mokka,2023,1,26912,26912.0,1.2,Petrol,Automatic,Good,3,3,White,Hatchback,0,37.2,20034,17028.899999999998,Mid-Range,Mid-Market,0.090768811836253,0.9092311881637468,1048,0.0292682926829268,0.85,Dataset2_UK_Style,1642788
4317,BMW,X1,2012,12,81156,6763.0,1.0,Diesel,Manual,Excellent,4,3,Red,SUV,1,40.0,30859,26230.15,Premium,Luxury,0.4374851893034871,0.5625148106965129,810,0.0192307692307692,0.85,Dataset2_UK_Style,2530438
4318,Vauxhall,Corsa,2016,8,36696,4587.0,2.5,Petrol,Automatic,Excellent,4,1,White,Sedan,0,33.0,26790,22771.5,Premium,Mid-Market,0.373919139985978,0.626080860014022,756,0.0520833333333333,0.85,Dataset2_UK_Style,2196780
4319,Audi,Q5,2017,7,15657,2236.714285714286,3.0,Petrol,Manual,Poor,1,0,Silver,SUV,1,34.0,34613,29421.05,Premium,Luxury,0.287988809577685,0.712011190422315,1286,0.0638297872340425,0.85,Dataset2_UK_Style,2838266
4320,Mercedes,GLA,2022,2,95437,47718.5,1.2,Hybrid,Automatic,Good,3,3,White,Hatchback,1,56.4,37110,31543.5,Premium,Luxury,0.0972999270250547,0.9027000729749451,1490,0.0285714285714285,0.85,Dataset2_UK_Style,3043020
4321,Mercedes,GLC,2017,7,94996,13570.857142857143,1.6,Petrol,Manual,Excellent,4,4,White,Hatchback,1,28.6,31570,26834.5,Premium,Luxury,0.3072196620583717,0.6927803379416283,1123,0.0340425531914893,0.85,Dataset2_UK_Style,2588740
4322,BMW,X5,2011,13,27664,2128.0,1.4,Diesel,Manual,Good,3,2,Red,Estate,1,43.2,27010,22958.5,Premium,Mid-Market,0.4904734955668741,0.5095265044331259,846,0.0264150943396226,0.85,Dataset2_UK_Style,2214820
4323,Honda,CR-V,2023,1,4120,4120.0,1.6,Diesel,Automatic,Fair,2,2,Silver,Coupe,0,43.8,28133,23913.05,Premium,Mid-Market,0.0663724156240666,0.9336275843759334,1094,0.0390243902439024,0.85,Dataset2_UK_Style,2306906
4324,BMW,X5,2012,12,66442,5536.833333333333,1.6,Diesel,Automatic,Good,3,3,Black,SUV,1,36.8,31719,26961.15,Premium,Luxury,0.4307327841490336,0.5692672158509664,864,0.0307692307692307,0.85,Dataset2_UK_Style,2600958
4325,Mercedes,E-Class,2011,13,33405,2569.6153846153848,2.5,Petrol,Automatic,Good,3,3,White,SUV,1,24.0,42221,35887.85,Premium,Luxury,0.3811143196376482,0.6188856803623518,945,0.0471698113207547,0.85,Dataset2_UK_Style,3462122
4326,Volkswagen,Passat,2015,9,40613,4512.555555555556,1.4,Diesel,Automatic,Good,3,3,Silver,SUV,0,39.2,26016,22113.6,Premium,Mid-Market,0.4089422028353325,0.5910577971646674,620,0.0285714285714285,0.85,Dataset2_UK_Style,2133312
4327,Nissan,X-Trail,2020,4,87843,21960.75,1.4,Diesel,Automatic,Good,3,2,Silver,Sedan,0,40.2,18803,15982.55,Mid-Range,Economy,0.2984740514121553,0.7015259485878447,902,0.0318181818181818,0.85,Dataset2_UK_Style,1541846
4328,BMW,3 Series,2012,12,24840,2070.0,2.0,Petrol,Automatic,Poor,1,3,Red,Sedan,1,33.0,18136,15415.6,Mid-Range,Economy,0.569584203531422,0.4304157964685779,900,0.0384615384615384,0.85,Dataset2_UK_Style,1487152
4329,Honda,Jazz,2015,9,15522,1724.6666666666667,1.4,Petrol,Manual,Fair,2,4,Silver,Coupe,0,40.4,13998,11898.3,Mid-Range,Economy,0.562535158447403,0.437464841552597,620,0.0285714285714285,0.85,Dataset2_UK_Style,1147836
4330,Honda,Jazz,2013,11,63940,5812.727272727273,1.8,Petrol,Manual,Good,3,4,Gray,SUV,0,25.8,17428,14813.8,Mid-Range,Economy,0.5579791011463935,0.4420208988536065,588,0.0352941176470588,0.85,Dataset2_UK_Style,1429096
4331,BMW,1 Series,2022,2,16237,8118.5,1.6,Petrol,Automatic,Fair,2,4,Black,SUV,1,37.6,44185,37557.25,Premium,Luxury,0.0830133859084777,0.9169866140915224,1555,0.0380952380952381,0.85,Dataset2_UK_Style,3623170
4332,Honda,CR-V,2021,3,25689,8563.0,1.6,Diesel,Automatic,Good,3,4,Red,Hatchback,0,44.8,20989,17840.649999999998,Mid-Range,Mid-Market,0.2223127941013005,0.7776872058986994,979,0.0372093023255813,0.85,Dataset2_UK_Style,1721098
4333,Vauxhall,Astra,2019,5,8964,1792.8,1.2,Diesel,Manual,Excellent,4,0,Gray,Coupe,0,40.6,28652,24354.2,Premium,Mid-Market,0.258718824381662,0.741281175618338,827,0.0266666666666666,0.85,Dataset2_UK_Style,2349464
4334,Audi,A1,2019,5,65991,13198.2,3.0,Diesel,Automatic,Excellent,4,3,White,Sedan,1,37.0,44722,38013.7,Premium,Luxury,0.1827418588501882,0.8172581411498118,1485,0.0666666666666666,0.85,Dataset2_UK_Style,3667204
4335,Ford,Kuga,2015,9,33745,3749.444444444444,1.8,Petrol,Automatic,Good,3,1,Red,Estate,0,25.8,16855,14326.75,Mid-Range,Economy,0.5164251900731602,0.4835748099268397,646,0.036734693877551,0.85,Dataset2_UK_Style,1382110
4336,Ford,Fiesta,2022,2,59389,29694.5,1.8,Petrol,Automatic,Good,3,0,White,SUV,0,37.8,26484,22511.4,Premium,Mid-Market,0.1312163758037002,0.8687836241962997,1058,0.0428571428571428,0.85,Dataset2_UK_Style,2171688
4337,Ford,Kuga,2012,12,23866,1988.8333333333333,2.2,Diesel,Manual,Poor,1,1,Red,Hatchback,0,37.6,9128,7758.8,Budget,Budget,0.7244626901714561,0.2755373098285438,612,0.0423076923076923,0.85,Dataset2_UK_Style,748496
4338,Audi,Q5,2014,10,64601,6460.1,1.4,Hybrid,Automatic,Good,3,1,Silver,Sedan,1,50.8,35249,29961.65,Premium,Luxury,0.3619975022172347,0.6380024977827653,846,0.028,0.85,Dataset2_UK_Style,2890418
4339,Audi,Q3,2017,7,34053,4864.714285714285,2.0,Diesel,Automatic,Fair,2,0,Black,Estate,1,35.0,32400,27540.0,Premium,Luxury,0.3017241379310345,0.6982758620689655,1169,0.0425531914893617,0.85,Dataset2_UK_Style,2656800
4340,Vauxhall,Corsa,2012,12,21876,1823.0,1.0,Hybrid,Automatic,Poor,1,3,Red,Hatchback,0,57.0,7732,6572.2,Budget,Budget,0.7563342997604942,0.2436657002395058,540,0.0192307692307692,0.85,Dataset2_UK_Style,634024
4341,Volkswagen,Passat,2018,6,46194,7699.0,1.8,Diesel,Automatic,Fair,2,0,Gray,Estate,0,35.4,25153,21380.05,Premium,Mid-Market,0.3229887223104459,0.677011277689554,823,0.0391304347826087,0.85,Dataset2_UK_Style,2062546
