brand,model,fuel_type,transmission,condition,color,body_type,year,age,mileage,mileage_per_year,engine_size,owner_count,price_local
20,27,4,0,2,3,6,2022,2,51826,25913.0,3.0,3,23291.7
1,154,4,0,2,3,6,2012,12,56858,4738.166666666667,1.8,3,24508.05
20,27,1,0,2,5,3,2013,11,68028,6184.363636363636,1.8,0,15175.05
22,106,1,1,2,1,5,2018,6,34020,5670.0,2.0,4,20749.35
20,30,2,1,1,3,3,2011,13,15729,1209.923076923077,1.6,0,14062.4
4,84,4,0,1,7,6,2013,11,32288,2935.2727272727275,2.0,1,10966.7
0,7,4,0,2,5,5,2014,10,41028,4102.8,2.5,0,42369.1
21,40,1,1,2,5,3,2013,11,53853,4895.727272727273,1.8,2,10574.0
4,46,1,1,1,3,2,2016,8,59913,7489.125,2.5,0,10838.35
4,84,4,1,2,7,5,2015,9,35295,3921.6666666666665,2.5,2,16140.65
4,59,1,0,2,5,6,2018,6,22414,3735.6666666666665,1.4,3,15537.15
21,40,4,1,1,6,3,2020,4,129907,32476.75,2.0,2,10063.15
14,63,4,1,3,5,3,2022,2,123315,61657.5,1.0,1,15860.15
21,38,1,0,2,0,5,2022,2,83412,41706.0,1.8,0,24366.1
22,103,4,0,1,5,3,2022,2,50953,25476.5,2.2,1,19707.25
1,0,1,0,2,1,3,2013,11,22449,2040.8181818181815,1.8,2,28823.5
21,38,4,0,2,3,3,2020,4,2058,514.5,1.4,2,16382.9
1,154,4,1,2,5,3,2018,6,109896,18316.0,1.2,2,23157.4
14,43,3,1,3,0,3,2010,14,65069,4647.785714285715,1.2,2,12210.25
21,96,1,1,2,0,2,2021,3,53818,17939.333333333332,3.0,2,18117.75
1,152,3,1,2,3,5,2015,9,28125,3125.0,1.2,0,36017.05
22,143,1,1,2,5,5,2016,8,200841,25105.125,2.2,4,13966.35
4,46,1,0,2,6,5,2018,6,14991,2498.5,3.0,1,26565.9
5,80,3,0,2,5,3,2010,14,75872,5419.428571428572,1.4,3,9975.6
20,37,4,0,2,7,1,2020,4,13388,3347.0,2.2,3,24483.4
21,38,4,0,2,0,3,2021,3,51224,17074.666666666668,1.0,1,14654.85
15,82,2,0,0,5,3,2021,3,55576,18525.33333333333,2.0,0,30905.15
14,63,4,1,2,6,3,2022,2,24079,12039.5,1.2,1,35141.55
15,151,1,1,2,6,6,2010,14,32762,2340.1428571428573,1.0,2,10534.9
21,79,1,0,2,6,3,2011,13,63228,4863.692307692308,1.8,4,9106.05
4,84,3,1,1,1,5,2015,9,14730,1636.6666666666667,2.0,1,13436.8
1,1,3,0,2,1,3,2012,12,36587,3048.9166666666665,1.2,0,28968.0
20,37,1,0,2,1,6,2020,4,37724,9431.0,1.6,2,19374.05
5,72,1,1,2,3,5,2023,1,34664,34664.0,1.4,1,26968.8
15,82,4,0,1,7,2,2015,9,48553,5394.777777777777,1.0,1,9209.75
1,152,4,0,2,7,5,2011,13,34943,2687.923076923077,1.0,2,24908.4
20,119,2,1,2,3,6,2022,2,62615,31307.5,1.4,0,27103.1
5,36,2,0,2,5,1,2019,5,72119,14423.8,1.2,4,23076.65
22,106,4,1,0,1,6,2015,9,16963,1884.7777777777776,1.2,4,16943.05
22,138,4,1,1,1,6,2016,8,53386,6673.25,1.8,2,13539.65
15,82,1,0,2,7,3,2015,9,27594,3066.0,1.8,3,15424.95
1,2,1,0,2,6,3,2011,13,62441,4803.153846153846,2.2,0,28480.95
15,82,1,1,2,6,3,2014,10,61506,6150.6,1.8,3,11070.4
22,103,4,1,2,3,6,2019,5,37012,7402.4,1.4,3,18518.1
5,72,3,1,1,3,6,2022,2,43642,21821.0,2.0,3,16462.8
15,82,1,1,2,3,3,2023,1,43044,43044.0,1.4,0,18915.05
14,26,2,0,2,0,3,2015,9,77012,8556.888888888889,2.5,3,37655.85
21,96,1,0,2,3,3,2023,1,74408,74408.0,2.0,2,16334.45
14,26,4,0,2,5,3,2017,7,46485,6640.714285714285,2.2,1,35412.7
4,57,3,0,2,5,6,2018,6,89958,14993.0,1.4,2,15128.3
4,57,4,0,2,1,3,2014,10,18844,1884.4,2.2,1,13787.0
21,20,2,0,2,7,6,2023,1,61574,61574.0,3.0,4,25204.2
22,70,4,1,1,5,3,2021,3,64547,21515.666666666668,2.5,3,14254.5
20,27,1,0,2,6,3,2016,8,18138,2267.25,1.2,4,14844.4
15,82,4,0,2,7,3,2013,11,65934,5994.0,1.2,4,10405.7
21,96,4,0,2,1,3,2019,5,106345,21269.0,2.2,0,15855.9
5,36,1,0,2,3,3,2021,3,51677,17225.666666666668,1.6,3,19674.1
4,57,4,0,2,1,3,2014,10,37117,3711.7,3.0,4,12579.15
21,38,2,0,1,5,3,2010,14,110871,7919.357142857143,2.0,1,9332.15
0,110,1,1,1,5,5,2022,2,38461,19230.5,3.0,1,40057.1
1,1,3,0,2,3,3,2012,12,38119,3176.583333333333,1.4,0,29743.2
0,111,2,0,2,0,6,2011,13,53038,4079.846153846154,2.0,4,26711.25
14,63,1,1,0,3,6,2015,9,49396,5488.444444444444,2.0,4,31497.6
20,27,4,1,2,3,6,2018,6,33991,5665.166666666667,2.5,4,18365.95
14,43,1,0,0,5,6,2019,5,54585,10917.0,2.2,0,52966.05
21,20,1,0,3,5,6,2012,12,84166,7013.833333333333,1.4,3,6214.349999999999
1,2,4,0,2,6,3,2021,3,55095,18365.0,1.0,4,27328.35
1,152,4,0,2,6,3,2020,4,26082,6520.5,1.2,4,29189.0
0,9,1,1,0,7,6,2021,3,83622,27874.0,1.2,2,35483.25
21,40,4,1,3,5,6,2011,13,34057,2619.769230769231,1.0,1,6715.849999999999
4,57,4,1,2,5,6,2011,13,41023,3155.6153846153848,1.6,3,9821.75
15,91,4,0,2,1,2,2023,1,27355,27355.0,2.0,3,17060.35
21,79,4,1,2,6,6,2015,9,40816,4535.111111111111,1.6,3,12197.5
21,20,3,1,2,1,3,2019,5,92805,18561.0,1.6,4,11588.05
22,106,1,1,2,5,5,2015,9,159555,17728.333333333332,3.0,2,19187.9
21,79,4,1,2,6,1,2014,10,36972,3697.2,1.2,3,12605.5
21,40,3,1,0,5,5,2018,6,91543,15257.166666666666,1.0,0,20212.15
21,20,4,0,0,0,2,2022,2,40033,20016.5,2.2,0,24975.55
14,5,1,1,2,3,3,2016,8,41298,5162.25,1.8,1,27986.25
4,57,1,1,2,1,3,2016,8,204927,25615.875,1.8,2,7665.3
4,57,4,0,1,6,3,2020,4,26556,6639.0,1.2,3,10393.8
20,30,4,0,1,6,5,2010,14,5154,368.1428571428572,2.0,2,16011.45
22,70,4,0,2,5,3,2019,5,72085,14417.0,1.8,0,19077.4
20,27,4,1,2,5,6,2019,5,44533,8906.6,1.8,3,16966.0
0,9,1,1,2,7,3,2011,13,66679,5129.153846153846,2.0,4,19204.9
4,57,4,0,2,7,5,2021,3,108611,36203.66666666666,1.2,0,19638.4
21,40,4,1,2,1,5,2012,12,31068,2589.0,1.8,1,15151.25
21,79,1,1,0,6,3,2014,10,28451,2845.1,1.0,3,12398.1
1,152,1,0,1,5,3,2023,1,68152,68152.0,2.5,1,32684.2
14,43,1,1,2,1,3,2020,4,10257,2564.25,1.0,2,33181.45
1,0,3,0,1,6,3,2021,3,16892,5630.666666666667,2.2,1,34713.15
5,80,1,1,2,5,6,2013,11,16151,1468.2727272727273,2.0,1,17700.399999999998
5,36,1,1,2,7,5,2017,7,44865,6409.285714285715,2.5,4,19123.3
5,28,1,0,1,6,5,2020,4,68108,17027.0,1.8,1,22068.55
14,62,4,0,2,5,3,2013,11,51309,4664.454545454545,2.0,4,24748.6
21,38,1,0,2,1,3,2015,9,10602,1178.0,1.6,1,15963.85
15,151,2,1,2,1,3,2018,6,11060,1843.3333333333333,1.0,4,16022.5
14,5,1,1,3,0,3,2011,13,32761,2520.076923076923,2.2,0,16285.15
22,103,4,1,1,6,3,2022,2,19230,9615.0,1.2,4,13121.45
5,72,3,0,0,1,3,2017,7,20187,2883.8571428571427,1.0,0,23011.2
1,0,1,1,1,6,3,2021,3,114070,38023.333333333336,1.0,0,21278.05
22,106,4,0,0,1,6,2014,10,44838,4483.8,1.0,3,18675.35
21,20,1,0,2,6,5,2019,5,67926,13585.2,1.2,0,20400.0
15,118,2,0,3,6,3,2015,9,26733,2970.333333333333,1.0,3,9392.5
21,40,4,1,1,6,5,2012,12,117927,9827.25,1.6,4,7622.8
1,1,4,1,2,0,3,2017,7,21296,3042.285714285714,2.2,2,29462.7
15,82,1,1,2,7,6,2023,1,189041,189041.0,1.4,3,13048.35
5,72,4,1,0,3,6,2011,13,11893,914.8461538461538,3.0,2,22236.0
15,91,1,1,2,6,3,2022,2,27310,13655.0,1.2,4,14200.1
14,62,4,0,2,7,5,2010,14,3688,263.42857142857144,1.2,3,30872.0
4,59,1,0,0,3,2,2020,4,134847,33711.75,2.2,4,15470.0
22,70,3,1,2,7,3,2021,3,22880,7626.666666666667,3.0,2,23681.85
5,80,1,1,2,7,6,2010,14,69715,4979.642857142857,2.0,4,11506.45
20,30,4,1,2,1,3,2017,7,37859,5408.428571428572,1.0,2,13605.95
15,118,1,0,0,5,3,2011,13,51996,3999.692307692308,2.0,0,16967.7
1,152,4,0,0,3,3,2022,2,109759,54879.5,1.6,2,34459.0
5,28,2,0,2,7,6,2022,2,44696,22348.0,1.8,2,27770.35
20,119,4,0,2,6,3,2014,10,4234,423.4,1.6,0,18998.35
15,151,1,0,2,5,3,2011,13,57777,4444.384615384615,1.4,3,9377.2
4,59,4,1,2,1,3,2020,4,62383,15595.75,1.2,1,12084.45
1,1,1,1,2,0,3,2013,11,18835,1712.2727272727273,1.2,3,23378.4
22,103,4,0,2,7,3,2018,6,36096,6016.0,1.6,1,19559.35
1,0,3,0,1,7,5,2011,13,6044,464.9230769230769,1.4,0,33321.7
5,36,1,0,1,1,1,2022,2,64295,32147.5,2.0,3,20067.65
4,46,3,0,0,6,6,2013,11,266794,24254.0,1.4,4,5204.55
5,36,1,0,2,3,6,2022,2,27861,13930.5,1.4,4,18559.75
22,106,4,1,2,3,5,2019,5,34912,6982.4,1.6,3,23153.15
14,61,4,1,0,3,6,2014,10,65310,6531.0,1.8,4,30055.15
5,80,4,0,2,6,3,2019,5,30943,6188.6,3.0,0,24213.1
0,7,2,1,1,5,1,2022,2,20369,10184.5,1.8,4,36968.2
4,57,3,0,2,5,2,2019,5,41039,8207.8,1.0,4,12943.8
0,109,1,1,3,6,3,2014,10,32619,3261.9,3.0,1,18847.05
1,1,1,0,2,0,5,2021,3,26629,8876.333333333334,1.2,1,50429.65
20,166,4,0,2,6,6,2021,3,69101,23033.666666666668,1.6,2,19936.75
15,151,4,1,2,0,6,2014,10,74236,7423.6,2.0,0,14965.95
1,1,1,0,2,1,5,2022,2,41504,20752.0,3.0,4,48705.0
1,1,4,0,2,3,5,2019,5,29754,5950.8,1.2,0,42176.15
14,63,4,1,0,0,6,2019,5,17426,3485.2,3.0,0,59481.3
1,152,1,0,2,3,5,2011,13,35817,2755.153846153846,3.0,1,40021.4
20,30,4,0,2,1,3,2017,7,88961,12708.714285714286,1.0,4,10908.05
15,118,1,1,1,3,5,2020,4,42754,10688.5,2.0,2,18038.7
0,9,4,1,2,3,5,2014,10,182195,18219.5,2.0,3,18481.55
21,96,4,0,2,7,2,2015,9,22857,2539.6666666666665,3.0,2,17205.7
14,62,4,0,1,6,1,2017,7,20201,2885.8571428571427,2.0,1,34764.15
21,20,1,0,1,5,6,2017,7,30522,4360.285714285715,1.2,2,11982.45
1,154,1,1,2,7,6,2022,2,43026,21513.0,2.5,1,42874.0
21,38,4,0,2,5,6,2022,2,25021,12510.5,1.0,1,18948.2
0,6,4,0,2,0,5,2022,2,47662,23831.0,1.8,0,53478.6
5,36,2,0,3,6,5,2019,5,44132,8826.4,1.4,4,16378.65
14,26,1,0,1,6,3,2016,8,84169,10521.125,2.0,3,21262.75
4,46,1,1,1,6,6,2017,7,25363,3623.285714285714,1.8,1,12437.2
1,2,1,1,2,7,3,2019,5,23815,4763.0,1.6,1,31450.85
0,8,4,0,1,1,3,2020,4,45542,11385.5,1.4,0,24332.1
5,36,1,0,0,0,6,2016,8,82628,10328.5,1.0,3,16533.35
0,110,1,1,1,7,2,2019,5,31839,6367.8,2.5,1,28582.1
20,119,4,0,2,7,2,2015,9,17773,1974.7777777777776,1.8,4,15333.15
22,138,3,1,2,1,6,2014,10,16338,1633.8,2.5,4,17795.6
5,72,1,0,2,5,5,2014,10,145741,14574.1,3.0,0,20198.55
0,7,1,1,0,5,5,2017,7,16361,2337.285714285714,2.5,1,49995.3
15,91,1,0,2,6,3,2010,14,74308,5307.714285714285,2.0,3,10964.15
0,8,1,1,2,7,3,2011,13,14164,1089.5384615384614,2.5,0,29686.25
5,72,1,1,1,1,5,2010,14,54651,3903.642857142857,1.8,0,14457.65
20,166,4,1,2,1,3,2022,2,75667,37833.5,3.0,2,21255.1
0,110,1,0,0,5,6,2019,5,69800,13960.0,2.0,0,45468.2
20,119,2,1,0,1,6,2016,8,6751,843.875,1.2,2,22457.0
22,138,1,1,2,5,5,2022,2,52473,26236.5,2.2,2,27815.4
4,46,2,0,0,5,6,2018,6,53405,8900.833333333334,1.0,1,22218.15
15,91,1,1,2,3,5,2016,8,118007,14750.875,1.0,4,12262.1
14,62,1,1,2,7,5,2018,6,30406,5067.666666666667,2.5,3,43484.3
21,40,1,0,3,3,1,2013,11,47577,4325.181818181818,1.8,0,10986.25
20,37,1,0,2,0,2,2016,8,9196,1149.5,3.0,1,22852.25
22,138,1,1,2,3,3,2021,3,111467,37155.66666666666,2.0,3,17067.149999999998
21,96,1,1,1,6,1,2019,5,49715,9943.0,1.0,0,13878.8
5,80,3,1,2,0,3,2019,5,99635,19927.0,2.0,4,14323.35
22,103,4,0,2,1,6,2016,8,53389,6673.625,1.0,4,15323.8
21,38,1,0,3,3,2,2019,5,59625,11925.0,1.8,2,9951.8
0,111,1,0,2,0,3,2019,5,35047,7009.4,1.4,2,30696.05
20,27,3,0,0,0,2,2011,13,41969,3228.3846153846152,3.0,3,21423.4
21,20,1,0,2,5,1,2011,13,31895,2453.4615384615386,1.0,0,13797.2
20,37,3,0,2,7,2,2017,7,27120,3874.285714285714,2.0,2,19786.3
14,5,4,1,2,1,5,2023,1,27065,27065.0,1.4,1,46305.45
14,63,4,1,2,6,3,2011,13,18661,1435.4615384615386,3.0,2,26150.25
4,59,1,0,1,5,6,2010,14,34610,2472.1428571428573,1.2,3,8115.8
4,84,1,1,2,6,5,2010,14,19095,1363.928571428571,2.2,1,15829.55
20,30,1,0,0,7,3,2010,14,119353,8525.214285714286,3.0,4,13457.2
20,37,1,1,2,0,2,2015,9,46076,5119.555555555556,1.4,1,16225.65
4,97,4,0,2,3,3,2014,10,38631,3863.1,1.4,3,10517.05
21,79,2,0,2,0,6,2016,8,14933,1866.625,1.4,4,17733.55
14,61,4,0,0,7,3,2012,12,4764,397.0,1.0,0,33507.0
20,37,4,0,1,1,3,2014,10,77744,7774.4,3.0,3,12764.45
15,82,4,0,2,5,6,2011,13,37048,2849.846153846154,3.0,2,16043.75
0,110,3,0,0,0,6,2020,4,130628,32657.0,2.0,3,34030.6
21,40,1,0,1,3,3,2018,6,4502,750.3333333333334,3.0,3,16083.7
15,91,1,0,1,7,3,2018,6,118743,19790.5,3.0,3,12523.05
0,7,4,0,1,5,6,2013,11,69077,6279.727272727273,1.0,4,13243.0
14,61,4,0,0,5,5,2011,13,40886,3145.076923076923,1.4,3,38125.9
1,0,1,0,0,7,3,2019,5,3102,620.4,1.4,0,46756.8
0,110,4,1,0,0,5,2017,7,88000,12571.42857142857,1.0,3,30894.95
21,20,1,0,3,1,3,2013,11,37871,3442.818181818182,2.0,2,7514.849999999999
5,28,4,1,2,0,2,2014,10,89680,8968.0,1.6,1,12474.6
0,109,1,0,2,0,3,2013,11,64109,5828.090909090909,2.5,4,24119.6
20,37,1,0,1,0,3,2023,1,35528,35528.0,2.0,2,16609.0
0,7,1,1,2,3,3,2011,13,129628,9971.384615384615,1.6,0,17546.55
5,28,4,1,1,0,5,2023,1,80142,80142.0,1.8,3,18207.85
20,119,4,0,2,3,2,2023,1,21042,21042.0,1.2,4,19040.0
14,5,1,0,2,3,5,2015,9,41131,4570.111111111111,1.0,4,32473.4
5,80,1,0,2,6,5,2010,14,8034,573.8571428571429,2.2,4,16960.899999999998
15,82,1,1,2,7,3,2021,3,44401,14800.333333333334,1.4,2,16099.0
4,97,1,0,2,1,3,2017,7,29165,4166.428571428572,1.4,1,15509.95
21,96,4,0,0,3,2,2020,4,94414,23603.5,2.0,1,19249.95
21,40,4,0,1,1,6,2010,14,63210,4515.0,1.4,0,8454.1
5,72,4,0,1,6,6,2014,10,37927,3792.7,2.2,2,15006.75
21,96,4,0,2,1,5,2018,6,33533,5588.833333333333,2.2,2,20861.55
21,40,4,1,2,6,3,2022,2,83955,41977.5,1.8,2,14265.55
20,37,4,1,0,6,2,2010,14,105482,7534.428571428572,1.0,3,8803.449999999999
4,84,1,0,2,3,5,2019,5,57559,11511.8,3.0,2,21694.55
0,7,4,0,2,1,6,2016,8,34502,4312.75,1.2,2,27880.85
5,28,1,0,2,1,6,2023,1,26350,26350.0,1.6,4,19438.65
0,9,4,0,2,0,5,2016,8,19869,2483.625,1.2,4,31883.5
4,97,1,0,2,3,3,2022,2,38993,19496.5,1.0,4,12704.95
20,27,4,0,2,6,3,2014,10,25481,2548.1,1.0,2,13557.5
5,80,4,1,2,5,3,2013,11,62167,5651.545454545455,1.0,2,9860.0
15,82,4,1,2,7,3,2018,6,62736,10456.0,2.2,4,12695.6
4,97,2,1,1,0,6,2014,10,74994,7499.4,3.0,0,14263.85
14,63,1,0,2,3,5,2022,2,50239,25119.5,1.0,0,50047.15
5,36,1,1,0,6,2,2010,14,4903,350.2142857142857,2.0,1,18247.8
22,106,2,1,0,3,5,2018,6,9323,1553.8333333333333,1.8,3,36480.3
14,61,1,0,2,0,6,2020,4,32430,8107.5,1.4,3,36832.2
22,143,4,1,2,0,2,2021,3,10345,3448.333333333333,1.2,1,21543.25
22,138,4,0,2,3,2,2014,10,129428,12942.8,1.2,4,10660.7
22,70,1,0,3,3,5,2018,6,67794,11299.0,1.2,4,12572.35
22,103,1,0,2,7,3,2022,2,81897,40948.5,2.2,2,21427.65
5,28,4,0,0,1,3,2020,4,62207,15551.75,1.6,3,16933.7
21,96,1,1,2,1,3,2020,4,52042,13010.5,2.2,2,15107.05
1,154,1,0,2,3,1,2017,7,20296,2899.428571428572,1.0,2,40227.1
1,2,1,0,0,7,6,2022,2,36964,18482.0,1.6,3,51884.85
5,36,1,1,2,3,5,2021,3,16019,5339.666666666667,3.0,4,25959.85
15,118,1,1,3,0,5,2019,5,81798,16359.6,2.2,0,13242.15
15,118,1,0,1,6,5,2016,8,20546,2568.25,2.0,4,16709.3
15,151,3,0,2,1,3,2022,2,33680,16840.0,2.2,4,19589.95
4,84,1,0,2,5,3,2020,4,67041,16760.25,1.2,2,12699.0
1,0,4,1,2,3,5,2021,3,97329,32443.0,1.0,2,34311.95
5,36,1,1,1,3,5,2015,9,73912,8212.444444444445,3.0,2,18960.1
1,1,4,0,2,6,6,2018,6,53898,8983.0,1.2,3,26784.35
0,9,4,1,1,0,3,2023,1,37881,37881.0,1.2,3,23919.0
15,82,1,0,1,5,3,2021,3,42608,14202.666666666666,1.4,1,15109.6
21,96,4,0,2,6,3,2013,11,23424,2129.454545454545,1.4,2,11678.15
22,70,4,0,1,7,6,2014,10,34536,3453.6,1.4,3,12825.65
22,138,4,0,2,5,6,2021,3,63808,21269.33333333333,1.6,1,24058.4
22,103,4,0,2,3,2,2010,14,52040,3717.142857142857,1.0,2,12266.35
21,20,4,0,0,0,1,2016,8,101905,12738.125,1.0,2,16072.65
15,118,4,0,2,3,6,2015,9,43668,4852.0,1.6,0,15942.6
21,38,1,1,1,5,5,2022,2,52354,26177.0,1.0,3,14993.15
20,119,1,0,2,7,5,2020,4,61680,15420.0,1.6,1,25817.05
15,118,1,0,0,1,5,2016,8,67105,8388.125,1.2,2,21988.65
20,27,4,1,0,1,6,2010,14,12246,874.7142857142857,2.2,3,17210.8
15,118,1,1,2,3,3,2022,2,66127,33063.5,2.0,1,17324.7
15,151,4,1,2,1,3,2016,8,74130,9266.25,1.2,0,11789.5
14,62,4,0,1,7,2,2022,2,61454,30727.0,1.2,1,30985.9
15,151,1,1,2,3,5,2016,8,45364,5670.5,1.0,2,16363.35
4,84,1,0,2,6,3,2017,7,41334,5904.857142857143,1.6,4,12446.55
14,62,1,1,2,7,3,2011,13,116278,8944.461538461539,1.2,4,13497.15
21,38,1,1,2,5,6,2010,14,64578,4612.714285714285,1.8,0,11989.25
4,57,1,0,2,6,6,2021,3,29508,9836.0,1.6,2,19320.5
21,96,2,1,1,1,3,2010,14,35150,2510.714285714286,1.0,2,8817.05
4,57,1,0,2,3,5,2017,7,39658,5665.428571428572,1.8,3,16845.3
5,36,4,0,2,7,3,2016,8,55206,6900.75,1.8,4,13639.1
0,109,1,0,2,0,3,2018,6,25317,4219.5,1.8,3,31680.35
22,138,4,0,0,1,2,2011,13,24809,1908.3846153846157,1.2,2,15726.7
5,80,1,0,2,0,5,2013,11,15522,1411.090909090909,1.6,0,23520.35
5,36,1,0,2,3,6,2017,7,10940,1562.857142857143,1.8,4,19481.15
0,109,4,0,2,6,2,2015,9,10987,1220.7777777777778,2.0,3,26279.45
4,46,4,0,2,1,2,2011,13,16441,1264.6923076923076,2.2,0,14428.75
22,103,4,0,2,3,3,2019,5,84612,16922.4,1.4,2,18312.4
4,84,4,0,1,7,3,2011,13,9663,743.3076923076923,1.4,1,8285.8
4,46,1,1,2,0,3,2016,8,32696,4087.0,1.2,1,11766.55
22,106,4,1,0,7,2,2018,6,10064,1677.3333333333333,3.0,4,21780.4
5,72,1,0,2,1,5,2017,7,132598,18942.571428571428,1.0,0,18082.9
20,27,1,1,2,7,3,2023,1,92081,92081.0,1.4,3,15497.2
14,63,4,1,2,1,6,2011,13,51259,3943.0,1.4,0,25056.3
20,27,4,1,2,5,5,2012,12,39300,3275.0,2.5,4,15946.85
1,152,3,0,1,7,3,2017,7,28111,4015.857142857143,2.0,2,27921.65
14,62,1,0,1,5,5,2013,11,22822,2074.7272727272725,1.4,0,33228.2
5,72,4,0,2,0,3,2015,9,7451,827.8888888888889,1.0,4,12772.95
20,119,1,0,0,3,3,2021,3,33719,11239.666666666666,1.4,4,22158.65
15,151,4,0,2,7,3,2023,1,80277,80277.0,1.6,3,17158.1
21,79,1,1,2,7,1,2011,13,41512,3193.230769230769,1.0,2,11731.7
20,27,1,0,2,0,2,2023,1,8568,8568.0,1.4,0,26940.75
1,153,4,0,1,7,2,2010,14,11842,845.8571428571429,1.6,4,19246.55
5,28,4,0,2,1,2,2015,9,28694,3188.222222222222,2.2,2,17883.149999999998
4,57,4,0,1,5,3,2017,7,51645,7377.857142857143,1.6,3,8566.3
15,91,4,1,3,6,2,2022,2,70321,35160.5,1.0,4,7655.099999999999
22,106,4,1,2,1,3,2014,10,120700,12070.0,3.0,3,13371.35
14,5,4,0,1,6,5,2010,14,117608,8400.57142857143,2.0,2,17637.5
1,154,4,1,2,0,6,2019,5,17388,3477.6,3.0,3,35705.95
22,106,1,0,0,0,3,2011,13,40025,3078.846153846154,2.2,0,19384.25
22,70,4,1,2,7,3,2012,12,56208,4684.0,1.6,3,11769.95
5,80,4,0,2,1,6,2022,2,29544,14772.0,1.0,1,22510.55
20,30,1,1,2,3,5,2022,2,6686,3343.0,2.2,1,28025.35
20,119,1,0,1,6,6,2021,3,111878,37292.66666666666,3.0,1,18533.4
20,30,3,0,2,5,5,2011,13,19239,1479.923076923077,2.0,1,22849.7
22,143,1,0,0,3,3,2018,6,27448,4574.666666666667,1.0,0,23250.05
22,106,4,1,0,1,5,2019,5,47958,9591.6,3.0,4,28814.15
14,5,1,0,2,3,5,2011,13,20272,1559.3846153846157,2.2,1,41979.8
15,82,2,0,2,0,3,2012,12,76708,6392.333333333333,1.0,1,13094.25
22,103,3,1,2,1,3,2023,1,15775,15775.0,1.6,4,19547.45
15,118,1,1,2,5,2,2023,1,21673,21673.0,1.8,1,18871.7
20,166,1,0,2,1,5,2018,6,37770,6295.0,1.2,4,20780.8
4,46,1,0,2,7,6,2020,4,27255,6813.75,1.4,1,17725.899999999998
20,30,4,1,2,3,3,2012,12,55183,4598.583333333333,1.2,4,9388.25
1,153,1,1,2,5,3,2017,7,60746,8678.0,1.6,4,24230.95
21,40,1,0,2,6,3,2017,7,38585,5512.142857142857,2.2,2,16508.7
22,106,4,1,0,0,3,2020,4,13415,3353.75,1.8,3,22087.25
21,40,3,0,3,1,3,2023,1,64613,64613.0,2.2,4,9548.05
21,96,4,1,2,5,3,2012,12,104992,8749.333333333334,1.0,1,7917.75
0,9,4,0,0,7,3,2019,5,74175,14835.0,1.4,0,35014.9
4,84,4,0,2,7,5,2023,1,34928,34928.0,1.2,4,17351.899999999998
0,110,4,0,0,6,3,2023,1,22014,22014.0,1.0,1,44142.2
5,36,1,1,2,0,6,2021,3,46833,15611.0,1.8,4,17196.35
21,38,4,1,2,7,3,2019,5,87483,17496.6,1.4,2,13601.7
1,2,1,0,2,0,6,2012,12,102061,8505.083333333334,2.5,0,30934.05
22,106,4,1,2,5,3,2017,7,100561,14365.857142857143,1.8,0,14701.6
1,154,1,1,1,1,3,2012,12,77931,6494.25,1.8,1,18223.15
14,26,1,1,2,6,1,2013,11,15115,1374.090909090909,2.2,3,36233.8
1,1,3,1,2,7,6,2014,10,30606,3060.6,2.5,2,30843.95
14,26,3,0,2,1,3,2016,8,87117,10889.625,1.0,3,22624.45
20,166,4,0,2,7,3,2010,14,36881,2634.3571428571427,1.8,0,13351.8
0,109,1,1,1,6,6,2017,7,44974,6424.857142857143,3.0,0,30028.8
20,166,2,0,0,7,6,2012,12,34931,2910.9166666666665,3.0,3,27373.4
20,166,4,1,1,6,3,2016,8,24570,3071.25,2.2,4,11754.65
20,166,4,0,0,1,6,2020,4,85570,21392.5,1.6,3,20298.85
4,97,1,0,2,5,3,2019,5,25788,5157.6,1.2,3,13490.35
22,106,1,0,2,6,6,2020,4,15759,3939.75,1.8,4,23024.8
0,111,3,1,2,5,5,2012,12,26261,2188.4166666666665,1.6,4,27552.75
1,2,1,0,2,0,3,2018,6,54715,9119.166666666666,1.0,4,24857.4
5,72,1,1,2,1,6,2019,5,15997,3199.4,2.2,2,20360.9
5,80,3,1,2,6,3,2014,10,65988,6598.8,1.4,0,14750.9
4,84,4,0,2,1,3,2012,12,17983,1498.5833333333333,2.0,0,13660.35
20,37,1,1,0,3,2,2012,12,18945,1578.75,1.8,4,16019.95
22,143,1,0,2,5,3,2022,2,39777,19888.5,1.6,4,20123.75
21,79,1,0,0,5,6,2013,11,38659,3514.454545454545,1.4,2,14718.6
22,70,4,1,0,1,3,2014,10,205526,20552.6,3.0,2,12967.6
4,84,1,1,2,1,3,2014,10,28428,2842.8,1.8,1,11480.1
1,154,4,1,1,3,6,2017,7,45776,6539.428571428572,2.2,3,23238.15
0,111,2,0,0,5,5,2019,5,87804,17560.8,1.6,0,60526.8
20,30,4,0,2,3,5,2015,9,37576,4175.111111111111,1.0,0,21763.4
5,28,1,0,0,3,6,2014,10,13767,1376.7,1.2,2,20252.95
21,20,4,0,1,1,6,2011,13,143386,11029.692307692309,1.8,3,6634.25
5,36,1,1,2,3,5,2023,1,11723,11723.0,2.5,2,28141.8
5,28,4,0,2,5,6,2014,10,47128,4712.8,2.5,1,19524.5
5,28,3,0,2,0,1,2016,8,19651,2456.375,2.5,1,29810.35
22,106,1,1,1,5,6,2020,4,43843,10960.75,3.0,1,19942.7
5,80,1,0,2,3,3,2012,12,12360,1030.0,1.2,2,13097.65
