brand,model,year,age,mileage,mileage_per_year,engine_size,fuel_type,transmission,condition,condition_score,owner_count,color,body_type,is_luxury,mpg_estimate,price_usd,price_local,price_category,market_segment,depreciation_rate,value_retention,insurance_estimate,power_to_weight_ratio,regional_factor,source
Toyota,C-HR,2018,6,34614,5769.0,2.2,Hybrid,Automatic,Fair,2,0,Blue,Hatchback,0,52.4,20105,17089.25,Mid-Range,Mid-Market,0.37377355552094693,0.6262264444790531,856,0.04782608695652175,0.85,Dataset2_UK_Style
Mercedes,GLC,2017,7,30467,4352.428571428572,2.0,Hybrid,Automatic,Good,3,0,Gray,SUV,1,43.0,60238,51202.299999999996,Luxury,Luxury,0.1885826665589051,0.8114173334410949,1169,0.0425531914893617,0.85,Dataset2_UK_Style
Toyota,C-HR,2012,12,39449,3287.4166666666665,1.2,Diesel,Automatic,Good,3,1,Red,Sedan,0,44.6,17515,14887.75,Mid-Range,Economy,0.5781042996507286,0.4218957003492714,552,0.023076923076923078,0.85,Dataset2_UK_Style
Nissan,Micra,2022,2,108161,54080.5,2.2,Diesel,Automatic,Fair,2,4,White,Hatchback,0,35.6,14551,12368.35,Mid-Range,Economy,0.21562179936391568,0.7843782006360843,1101,0.05238095238095239,0.85,Dataset2_UK_Style
Audi,A4,2023,1,26882,26882.0,1.2,Diesel,Manual,Good,3,4,Blue,Sedan,1,37.6,34815,29592.75,Premium,Luxury,0.05432568246638603,0.945674317533614,1573,0.02926829268292683,0.85,Dataset2_UK_Style
Toyota,Camry,2020,4,72509,18127.25,2.0,Petrol,Automatic,Good,3,4,Black,Hatchback,0,34.0,18250,15512.5,Mid-Range,Economy,0.3047619047619048,0.6952380952380952,960,0.045454545454545456,0.85,Dataset2_UK_Style
Vauxhall,Mokka,2011,13,28197,2169.0,2.0,Petrol,Automatic,Good,3,2,Silver,SUV,0,33.0,18978,16131.3,Mid-Range,Economy,0.5780603850771489,0.42193961492285115,600,0.03773584905660377,0.85,Dataset2_UK_Style
Nissan,Juke,2012,12,36622,3051.8333333333335,3.0,Petrol,Automatic,Good,3,4,Gray,Sedan,0,24.0,17048,14490.8,Mid-Range,Economy,0.5846813486649776,0.41531865133502244,660,0.057692307692307696,0.85,Dataset2_UK_Style
Ford,EcoSport,2022,2,51016,25508.0,1.6,Electric,Automatic,Good,3,2,Black,Hatchback,0,112.0,24466,20796.1,Mid-Range,Mid-Market,0.14051851331412912,0.8594814866858709,1036,0.0380952380952381,0.85,Dataset2_UK_Style
Toyota,Corolla,2013,11,47465,4315.0,3.0,Diesel,Automatic,Good,3,1,Red,Hatchback,0,33.0,21749,18486.649999999998,Mid-Range,Mid-Market,0.5028686369974171,0.49713136300258287,660,0.058823529411764705,0.85,Dataset2_UK_Style
Volkswagen,T-Roc,2012,12,8869,739.0833333333334,1.2,Electric,Automatic,Fair,2,0,Silver,Estate,0,131.0,21097,17932.45,Mid-Range,Mid-Market,0.5321861764640663,0.4678138235359337,552,0.023076923076923078,0.85,Dataset2_UK_Style
Nissan,Juke,2018,6,200457,33409.5,1.8,Petrol,Automatic,Fair,2,3,Gray,SUV,0,29.8,12387,10528.949999999999,Mid-Range,Economy,0.4920654447041457,0.5079345552958543,823,0.0391304347826087,0.85,Dataset2_UK_Style
Mercedes,GLC,2022,2,109406,54703.0,1.4,Diesel,Automatic,Poor,1,3,White,SUV,1,43.2,28144,23922.399999999998,Premium,Mid-Market,0.12444001991040321,0.8755599800895968,1522,0.03333333333333333,0.85,Dataset2_UK_Style
Honda,HR-V,2021,3,12758,4252.666666666667,2.0,Diesel,Automatic,Poor,1,2,Gray,Sedan,0,42.0,18540,15759.0,Mid-Range,Economy,0.24449877750611249,0.7555012224938875,1020,0.046511627906976744,0.85,Dataset2_UK_Style
BMW,5 Series,2022,2,25123,12561.5,1.2,Petrol,Manual,Good,3,2,Silver,Hatchback,1,42.2,35125,29856.25,Premium,Luxury,0.10223642172523961,0.8977635782747604,1490,0.02857142857142857,0.85,Dataset2_UK_Style
Honda,HR-V,2020,4,60955,15238.75,3.0,Diesel,Manual,Good,3,0,Gray,Hatchback,0,37.0,25666,21816.1,Premium,Mid-Market,0.23762846789045322,0.7623715321095468,1056,0.06818181818181818,0.85,Dataset2_UK_Style
Vauxhall,Corsa,2019,5,109202,21840.4,1.6,Petrol,Manual,Fair,2,1,Gray,Sedan,0,26.6,13073,11112.05,Mid-Range,Economy,0.43340701252546265,0.5665929874745373,864,0.035555555555555556,0.85,Dataset2_UK_Style
Nissan,X-Trail,2011,13,32410,2493.076923076923,2.2,Petrol,Manual,Good,3,0,White,Estate,0,34.2,16498,14023.3,Mid-Range,Economy,0.6117934961645254,0.3882065038354746,612,0.041509433962264156,0.85,Dataset2_UK_Style
BMW,X3,2017,7,28864,4123.428571428572,1.8,Diesel,Automatic,Good,3,2,Blue,Sedan,1,40.4,43105,36639.25,Premium,Luxury,0.24516242010331846,0.7548375798966815,1146,0.03829787234042553,0.85,Dataset2_UK_Style
Toyota,Yaris,2016,8,39379,4922.375,2.5,Petrol,Automatic,Fair,2,0,Gray,Estate,0,31.0,19815,16842.75,Mid-Range,Economy,0.44674019265670806,0.5532598073432919,756,0.052083333333333336,0.85,Dataset2_UK_Style
Nissan,Micra,2010,14,16068,1147.7142857142858,1.6,Hybrid,Automatic,Fair,2,2,Blue,Hatchback,0,43.2,10648,9050.8,Mid-Range,Economy,0.724487683709377,0.275512316290623,576,0.02962962962962963,0.85,Dataset2_UK_Style
Volkswagen,Polo,2015,9,44266,4918.444444444444,2.2,Petrol,Automatic,Fair,2,3,Gray,SUV,0,28.2,20283,17240.55,Mid-Range,Mid-Market,0.4701825875715069,0.5298174124284931,673,0.04489795918367347,0.85,Dataset2_UK_Style
Vauxhall,Insignia,2015,9,38149,4238.777777777777,1.8,Petrol,Automatic,Excellent,4,0,Gray,Hatchback,0,38.8,21735,18474.75,Mid-Range,Mid-Market,0.45300113250283125,0.5469988674971688,646,0.036734693877551024,0.85,Dataset2_UK_Style
Volkswagen,Passat,2018,6,10555,1759.1666666666667,1.4,Petrol,Automatic,Good,3,1,Blue,Sedan,0,30.4,23841,20264.85,Mid-Range,Mid-Market,0.33481208671633045,0.6651879132836696,789,0.030434782608695653,0.85,Dataset2_UK_Style
Vauxhall,Mokka,2021,3,56085,18695.0,2.5,Hybrid,Automatic,Good,3,3,Blue,Hatchback,0,41.5,22213,18881.05,Mid-Range,Mid-Market,0.21266791904441218,0.7873320809555878,1071,0.05813953488372093,0.85,Dataset2_UK_Style
BMW,3 Series,2019,5,80791,16158.2,2.0,Diesel,Manual,Good,3,1,Gray,SUV,1,37.0,47335,40234.75,Premium,Luxury,0.1744135344902764,0.8255864655097236,1350,0.044444444444444446,0.85,Dataset2_UK_Style
Mercedes,E-Class,2020,4,47419,11854.75,1.6,Petrol,Automatic,Excellent,4,1,Blue,Sedan,1,26.6,56920,48382.0,Luxury,Luxury,0.12322858903265554,0.8767714109673445,1382,0.03636363636363636,0.85,Dataset2_UK_Style
Vauxhall,Crossland,2017,7,23733,3390.4285714285716,3.0,Diesel,Automatic,Good,3,2,Silver,Sedan,0,35.0,24036,20430.6,Mid-Range,Mid-Market,0.3680723525081502,0.6319276474918498,858,0.06382978723404255,0.85,Dataset2_UK_Style
Volkswagen,Golf,2016,8,19100,2387.5,3.0,Petrol,Automatic,Good,3,1,White,Hatchback,0,32.0,26968,22922.8,Premium,Mid-Market,0.3723701359150996,0.6276298640849004,792,0.0625,0.85,Dataset2_UK_Style
Toyota,RAV4,2022,2,93526,46763.0,1.2,Petrol,Automatic,Good,3,4,Blue,Hatchback,0,32.2,17576,14939.6,Mid-Range,Economy,0.1853911753800519,0.8146088246199481,993,0.02857142857142857,0.85,Dataset2_UK_Style
BMW,3 Series,2016,8,103931,12991.375,3.0,Hybrid,Automatic,Fair,2,1,Blue,Hatchback,1,44.0,33196,28216.6,Premium,Luxury,0.32522969347101394,0.6747703065289861,1188,0.0625,0.85,Dataset2_UK_Style
Audi,Q3,2014,10,72669,7266.9,1.6,Hybrid,Manual,Good,3,0,White,Sedan,1,45.2,32287,27443.95,Premium,Luxury,0.3825042553598409,0.6174957446401591,864,0.032,0.85,Dataset2_UK_Style
Ford,Mondeo,2011,13,36124,2778.769230769231,3.0,Petrol,Manual,Excellent,4,2,Silver,Hatchback,0,27.0,16791,14272.35,Mid-Range,Economy,0.6076044027949803,0.3923955972050197,660,0.05660377358490566,0.85,Dataset2_UK_Style
Nissan,Micra,2019,5,19372,3874.4,2.5,Petrol,Automatic,Fair,2,2,Gray,Hatchback,0,32.0,17852,15174.199999999999,Mid-Range,Economy,0.35904064340083297,0.640959356599167,945,0.05555555555555555,0.85,Dataset2_UK_Style
Toyota,C-HR,2022,2,16370,8185.0,1.4,Hybrid,Automatic,Fair,2,4,Blue,Sedan,0,51.8,20329,17279.649999999998,Mid-Range,Mid-Market,0.16441284064285422,0.8355871593571458,1015,0.03333333333333333,0.85,Dataset2_UK_Style
Nissan,Micra,2021,3,55376,18458.666666666668,2.2,Petrol,Manual,Fair,2,2,Gray,Hatchback,0,24.2,15838,13462.3,Mid-Range,Economy,0.2747504350215221,0.7252495649784779,1040,0.051162790697674425,0.85,Dataset2_UK_Style
Audi,A6,2014,10,48056,4805.6,1.2,Hybrid,Manual,Good,3,2,Gray,Sedan,1,50.4,29232,24847.2,Premium,Mid-Market,0.4062398440038999,0.5937601559961001,827,0.024,0.85,Dataset2_UK_Style
Ford,Fiesta,2010,14,46153,3296.6428571428573,1.2,Diesel,Automatic,Fair,2,3,Silver,Hatchback,0,37.6,8445,7178.25,Budget,Budget,0.7682809713266566,0.23171902867334337,552,0.022222222222222223,0.85,Dataset2_UK_Style
Ford,Fiesta,2020,4,9545,2386.25,1.6,Diesel,Automatic,Good,3,3,Blue,Coupe,0,44.8,21667,18416.95,Mid-Range,Mid-Market,0.26965989146189373,0.7303401085381063,921,0.03636363636363636,0.85,Dataset2_UK_Style
Ford,Fiesta,2019,5,130759,26151.8,2.2,Diesel,Manual,Good,3,3,Silver,SUV,0,43.6,18042,15335.699999999999,Mid-Range,Economy,0.3566079452250196,0.6433920547749804,918,0.0488888888888889,0.85,Dataset2_UK_Style
Toyota,C-HR,2015,9,104217,11579.666666666666,1.6,Diesel,Automatic,Good,3,4,Gray,Sedan,0,37.8,15783,13415.55,Mid-Range,Economy,0.532812361246781,0.467187638753219,633,0.0326530612244898,0.85,Dataset2_UK_Style
Audi,Q3,2011,13,33344,2564.923076923077,1.2,Petrol,Automatic,Good,3,2,Red,Estate,1,41.2,24370,20714.5,Mid-Range,Mid-Market,0.5161802660313679,0.4838197339686321,827,0.022641509433962263,0.85,Dataset2_UK_Style
Audi,Q5,2021,3,57102,19034.0,1.2,Petrol,Automatic,Good,3,2,Blue,Estate,1,29.2,38647,32849.95,Premium,Luxury,0.13438752883732386,0.8656124711626761,1407,0.027906976744186046,0.85,Dataset2_UK_Style
BMW,5 Series,2010,14,7663,547.3571428571429,1.8,Diesel,Manual,Good,3,2,Blue,Hatchback,1,38.4,25921,22032.85,Premium,Mid-Market,0.5192782032974166,0.4807217967025834,882,0.03333333333333333,0.85,Dataset2_UK_Style
Nissan,Qashqai,2022,2,9743,4871.5,1.4,Petrol,Automatic,Good,3,1,Gray,Hatchback,0,36.4,21303,18107.55,Mid-Range,Mid-Market,0.158084021657511,0.841915978342489,1015,0.03333333333333333,0.85,Dataset2_UK_Style
Toyota,Yaris,2010,14,568,40.57142857142857,1.4,Diesel,Automatic,Good,3,2,Gray,Hatchback,0,44.2,17643,14996.55,Mid-Range,Economy,0.6134566088995026,0.3865433911004974,564,0.025925925925925925,0.85,Dataset2_UK_Style
Volkswagen,Polo,2010,14,68906,4921.857142857143,1.0,Petrol,Automatic,Good,3,2,Gray,Hatchback,0,36.0,12062,10252.699999999999,Mid-Range,Economy,0.6989166791473216,0.3010833208526784,540,0.018518518518518517,0.85,Dataset2_UK_Style
Mercedes,GLE,2013,11,34585,3144.090909090909,1.4,Diesel,Automatic,Good,3,0,Black,SUV,1,37.2,48816,41493.6,Premium,Luxury,0.3106642566651604,0.6893357433348396,846,0.027450980392156862,0.85,Dataset2_UK_Style
Volkswagen,Polo,2021,3,50846,16948.666666666668,1.6,Petrol,Manual,Good,3,0,Black,Sedan,0,36.6,26113,22196.05,Premium,Mid-Market,0.1868402204714602,0.8131597795285398,979,0.037209302325581395,0.85,Dataset2_UK_Style
Toyota,C-HR,2023,1,30831,30831.0,2.0,Petrol,Manual,Good,3,2,Gray,Estate,0,35.0,23012,19560.2,Mid-Range,Mid-Market,0.07996161842315685,0.9200383815768431,1140,0.04878048780487805,0.85,Dataset2_UK_Style
Nissan,Micra,2014,10,50601,5060.1,2.0,Electric,Automatic,Good,3,1,Gray,Sedan,0,100.0,24468,20797.8,Mid-Range,Mid-Market,0.44976162633804084,0.5502383736619592,600,0.04,0.85,Dataset2_UK_Style
Ford,Kuga,2023,1,121946,121946.0,1.8,Diesel,Automatic,Good,3,1,Gray,SUV,0,35.4,22432,19067.2,Mid-Range,Mid-Market,0.08185985592665357,0.9181401440733464,1117,0.04390243902439024,0.85,Dataset2_UK_Style
Vauxhall,Corsa,2014,10,49442,4944.2,1.6,Diesel,Automatic,Good,3,4,Silver,Hatchback,0,36.8,13619,11576.15,Mid-Range,Economy,0.5949016924953152,0.4050983075046848,576,0.032,0.85,Dataset2_UK_Style
Honda,HR-V,2020,4,116919,29229.75,2.0,Diesel,Automatic,Good,3,4,Black,Sedan,0,41.0,18882,16049.699999999999,Mid-Range,Economy,0.29759690499218805,0.702403095007812,960,0.045454545454545456,0.85,Dataset2_UK_Style
Nissan,Micra,2010,14,21080,1505.7142857142858,1.8,Diesel,Automatic,Good,3,2,Silver,Sedan,0,36.4,15814,13441.9,Mid-Range,Economy,0.6390651389966677,0.3609348610033323,588,0.03333333333333333,0.85,Dataset2_UK_Style
Ford,EcoSport,2022,2,34467,17233.5,1.0,Hybrid,Automatic,Fair,2,3,Blue,SUV,0,54.0,19695,16740.75,Mid-Range,Economy,0.1688119856509812,0.8311880143490188,972,0.023809523809523808,0.85,Dataset2_UK_Style
BMW,5 Series,2021,3,20649,6883.0,1.2,Diesel,Manual,Excellent,4,1,Blue,SUV,1,40.6,62711,53304.35,Luxury,Luxury,0.0873222628109036,0.9126777371890964,1407,0.027906976744186046,0.85,Dataset2_UK_Style
Toyota,Camry,2020,4,95528,23882.0,3.0,Petrol,Automatic,Good,3,3,Gray,Hatchback,0,23.0,22163,18838.55,Mid-Range,Mid-Market,0.2652256075324072,0.7347743924675928,1056,0.06818181818181818,0.85,Dataset2_UK_Style
Honda,Jazz,2015,9,20757,2306.3333333333335,1.6,Petrol,Automatic,Good,3,4,Red,Hatchback,0,38.6,16345,13893.25,Mid-Range,Economy,0.524093754549425,0.475906245450575,633,0.0326530612244898,0.85,Dataset2_UK_Style
BMW,1 Series,2012,12,89145,7428.75,2.0,Petrol,Automatic,Good,3,1,Red,Hatchback,1,27.0,25938,22047.3,Premium,Mid-Market,0.48059593896431574,0.5194040610356843,900,0.038461538461538464,0.85,Dataset2_UK_Style
Honda,Jazz,2013,11,131518,11956.181818181818,1.8,Petrol,Automatic,Good,3,3,Black,SUV,0,36.8,15891,13507.35,Mid-Range,Economy,0.5806128104299174,0.4193871895700826,588,0.03529411764705882,0.85,Dataset2_UK_Style
Nissan,Micra,2014,10,21348,2134.8,1.2,Diesel,Manual,Fair,2,2,Gray,Hatchback,0,38.6,11133,9463.05,Mid-Range,Economy,0.6424051649375261,0.3575948350624739,552,0.024,0.85,Dataset2_UK_Style
Mercedes,GLA,2021,3,39931,13310.333333333334,1.0,Petrol,Manual,Excellent,4,3,Gray,Hatchback,1,42.0,39037,33181.45,Premium,Luxury,0.13322379376956728,0.8667762062304327,1377,0.023255813953488372,0.85,Dataset2_UK_Style
Toyota,C-HR,2022,2,3781,1890.5,1.0,Petrol,Automatic,Good,3,4,Blue,SUV,0,37.0,27401,23290.85,Premium,Mid-Market,0.12738447820133114,0.8726155217986689,972,0.023809523809523808,0.85,Dataset2_UK_Style
Honda,HR-V,2013,11,26515,2410.4545454545455,1.0,Petrol,Automatic,Good,3,1,Silver,Hatchback,0,34.0,15826,13452.1,Mid-Range,Economy,0.5816105324380056,0.41838946756199435,540,0.0196078431372549,0.85,Dataset2_UK_Style
Toyota,Camry,2013,11,66307,6027.909090909091,2.0,Hybrid,Manual,Good,3,1,Black,Hatchback,0,46.0,16618,14125.3,Mid-Range,Economy,0.5696825314620125,0.43031746853798747,600,0.0392156862745098,0.85,Dataset2_UK_Style
Toyota,RAV4,2019,5,52997,10599.4,2.2,Petrol,Manual,Good,3,1,Red,SUV,0,34.2,27200,23120.0,Premium,Mid-Market,0.26881720430107525,0.7311827956989247,918,0.0488888888888889,0.85,Dataset2_UK_Style
Audi,A3,2022,2,36130,18065.0,2.2,Petrol,Automatic,Excellent,4,2,White,Coupe,1,26.2,62624,53230.4,Luxury,Luxury,0.06003842459173869,0.9399615754082613,1652,0.05238095238095239,0.85,Dataset2_UK_Style
Ford,Kuga,2010,14,88001,6285.785714285715,3.0,Petrol,Automatic,Excellent,4,1,Silver,Hatchback,0,28.0,16155,13731.75,Mid-Range,Economy,0.6341297701279583,0.36587022987204165,660,0.05555555555555555,0.85,Dataset2_UK_Style
Ford,EcoSport,2011,13,22264,1712.6153846153845,1.4,Petrol,Automatic,Good,3,3,Gray,SUV,0,39.4,14983,12735.55,Mid-Range,Economy,0.6344093892589611,0.36559061074103893,564,0.026415094339622643,0.85,Dataset2_UK_Style
Ford,Focus,2011,13,21382,1644.7692307692307,3.0,Hybrid,Automatic,Good,3,0,White,Hatchback,0,51.0,19520,16592.0,Mid-Range,Economy,0.5711775043936731,0.4288224956063269,660,0.05660377358490566,0.85,Dataset2_UK_Style
Toyota,Corolla,2011,13,9688,745.2307692307693,1.0,Petrol,Manual,Good,3,0,Black,Hatchback,0,42.0,14339,12188.15,Mid-Range,Economy,0.6445375443119561,0.3554624556880439,540,0.018867924528301886,0.85,Dataset2_UK_Style
Audi,A6,2019,5,45410,9082.0,1.2,Diesel,Automatic,Excellent,4,2,Black,Sedan,1,40.6,43962,37367.7,Premium,Luxury,0.18531559245394913,0.8146844075460509,1242,0.02666666666666667,0.85,Dataset2_UK_Style
BMW,3 Series,2010,14,70741,5052.928571428572,2.2,Diesel,Manual,Poor,1,3,White,SUV,1,43.6,18612,15820.199999999999,Mid-Range,Economy,0.6007036814554192,0.3992963185445808,918,0.040740740740740744,0.85,Dataset2_UK_Style
Vauxhall,Corsa,2019,5,31666,6333.2,1.2,Diesel,Automatic,Good,3,2,Black,Estate,0,43.6,19495,16570.75,Mid-Range,Economy,0.3390405153415833,0.6609594846584167,827,0.02666666666666667,0.85,Dataset2_UK_Style
Ford,Kuga,2023,1,55901,55901.0,1.6,Diesel,Manual,Good,3,0,Black,Hatchback,0,44.8,20066,17056.1,Mid-Range,Mid-Market,0.09063717937097793,0.9093628206290221,1094,0.03902439024390244,0.85,Dataset2_UK_Style
Nissan,Qashqai,2017,7,64628,9232.57142857143,1.2,Diesel,Manual,Good,3,1,Blue,SUV,0,42.6,21037,17881.45,Mid-Range,Mid-Market,0.3995775894054856,0.6004224105945144,717,0.02553191489361702,0.85,Dataset2_UK_Style
Honda,CR-V,2010,14,34471,2462.214285714286,1.2,Diesel,Manual,Good,3,0,Gray,Hatchback,0,40.6,14848,12620.8,Mid-Range,Economy,0.6534727408513816,0.34652725914861837,552,0.022222222222222223,0.85,Dataset2_UK_Style
Audi,A4,2023,1,79114,79114.0,1.0,Electric,Automatic,Good,3,0,Silver,Estate,1,127.0,53080,45118.0,Luxury,Luxury,0.03631082062454616,0.9636891793754538,1539,0.024390243902439025,0.85,Dataset2_UK_Style
Ford,Focus,2017,7,24563,3509.0,3.0,Diesel,Manual,Fair,2,0,Red,Hatchback,0,39.0,16183,13755.55,Mid-Range,Economy,0.46383725938442166,0.5361627406155783,858,0.06382978723404255,0.85,Dataset2_UK_Style
Ford,Kuga,2010,14,45472,3248.0,1.4,Diesel,Manual,Good,3,2,Gray,SUV,0,41.2,14186,12058.1,Mid-Range,Economy,0.6637273028966956,0.33627269710330443,564,0.025925925925925925,0.85,Dataset2_UK_Style
Nissan,Micra,2023,1,119441,119441.0,1.0,Petrol,Manual,Good,3,4,Blue,Hatchback,0,39.0,12717,10809.449999999999,Mid-Range,Economy,0.13589726167017735,0.8641027383298227,1026,0.024390243902439025,0.85,Dataset2_UK_Style
Volkswagen,Golf,2019,5,54192,10838.4,2.0,Diesel,Automatic,Fair,2,2,Black,Coupe,0,42.0,26596,22606.6,Premium,Mid-Market,0.27325390753087764,0.7267460924691224,900,0.044444444444444446,0.85,Dataset2_UK_Style
Nissan,Micra,2012,12,52774,4397.833333333333,2.5,Diesel,Manual,Good,3,4,Red,Hatchback,0,38.0,13063,11103.55,Mid-Range,Economy,0.6475460702047864,0.3524539297952136,630,0.04807692307692308,0.85,Dataset2_UK_Style
Toyota,Yaris,2018,6,67938,11323.0,2.2,Petrol,Manual,Excellent,4,2,Black,Hatchback,0,38.2,22707,19300.95,Mid-Range,Mid-Market,0.34575157749157226,0.6542484225084277,856,0.04782608695652175,0.85,Dataset2_UK_Style
Honda,Jazz,2017,7,55317,7902.428571428572,2.2,Petrol,Automatic,Good,3,0,Gray,SUV,0,24.2,29744,25282.399999999998,Premium,Mid-Market,0.3200438917337235,0.6799561082662765,795,0.04680851063829788,0.85,Dataset2_UK_Style
Nissan,Juke,2011,13,86942,6687.846153846154,1.2,Electric,Automatic,Fair,2,1,Silver,Estate,0,113.0,12017,10214.449999999999,Mid-Range,Economy,0.6839045690086014,0.3160954309913986,552,0.022641509433962263,0.85,Dataset2_UK_Style
Volkswagen,Polo,2013,11,29455,2677.7272727272725,1.6,Diesel,Automatic,Excellent,4,3,Black,Coupe,0,44.8,28331,24081.35,Premium,Mid-Market,0.43710635592378455,0.5628936440762154,576,0.03137254901960784,0.85,Dataset2_UK_Style
Toyota,Yaris,2017,7,34309,4901.285714285715,2.0,Petrol,Automatic,Fair,2,4,White,Hatchback,0,38.0,14766,12551.1,Mid-Range,Economy,0.48668567058332757,0.5133143294166724,779,0.0425531914893617,0.85,Dataset2_UK_Style
Volkswagen,Tiguan,2021,3,43920,14640.0,1.2,Petrol,Manual,Fair,2,2,White,Hatchback,0,42.2,17479,14857.15,Mid-Range,Economy,0.25554751054133484,0.7444524894586652,938,0.027906976744186046,0.85,Dataset2_UK_Style
Toyota,Corolla,2022,2,41743,20871.5,1.8,Hybrid,Automatic,Good,3,1,White,Estate,0,48.6,30626,26032.1,Premium,Mid-Market,0.11552012938254486,0.8844798706174551,1058,0.04285714285714286,0.85,Dataset2_UK_Style
Ford,Focus,2018,6,39167,6527.833333333333,1.8,Diesel,Manual,Good,3,3,White,Hatchback,0,43.4,15452,13134.199999999999,Mid-Range,Economy,0.4371266210112196,0.5628733789887804,823,0.0391304347826087,0.85,Dataset2_UK_Style
Ford,Kuga,2016,8,62579,7822.375,1.4,Petrol,Automatic,Good,3,1,Red,SUV,0,36.4,17657,15008.449999999999,Mid-Range,Economy,0.4753840211545889,0.5246159788454111,676,0.029166666666666667,0.85,Dataset2_UK_Style
Mercedes,C-Class,2010,14,27970,1997.857142857143,1.2,Petrol,Automatic,Good,3,4,Gray,Sedan,1,42.2,25571,21735.35,Premium,Mid-Market,0.522670848033451,0.477329151966549,827,0.022222222222222223,0.85,Dataset2_UK_Style
Audi,A3,2017,7,21942,3134.5714285714284,2.2,Petrol,Manual,Fair,2,4,White,SUV,1,38.2,30936,26295.6,Premium,Luxury,0.31155421043261533,0.6884457895673847,1193,0.04680851063829788,0.85,Dataset2_UK_Style
Ford,Mondeo,2023,1,60765,60765.0,2.5,Petrol,Automatic,Good,3,3,Black,Sedan,0,34.0,20400,17340.0,Mid-Range,Mid-Market,0.0892857142857143,0.9107142857142857,1197,0.06097560975609756,0.85,Dataset2_UK_Style
Toyota,C-HR,2021,3,32602,10867.333333333334,1.6,Diesel,Automatic,Poor,1,3,Blue,Sedan,0,43.8,15131,12861.35,Mid-Range,Economy,0.2839430221002319,0.7160569778997681,979,0.037209302325581395,0.85,Dataset2_UK_Style
Audi,A4,2010,14,48551,3467.9285714285716,1.6,Diesel,Manual,Excellent,4,4,Black,SUV,1,40.8,31222,26538.7,Premium,Luxury,0.47279727128432003,0.52720272871568,864,0.02962962962962963,0.85,Dataset2_UK_Style
Honda,Civic,2018,6,221896,36982.666666666664,3.0,Diesel,Manual,Poor,1,4,Black,Sedan,0,42.0,9012,7660.2,Budget,Budget,0.5711022272986865,0.42889777270131346,924,0.06521739130434782,0.85,Dataset2_UK_Style
Audi,A6,2017,7,193226,27603.714285714286,1.6,Diesel,Manual,Good,3,0,Black,SUV,1,40.8,28403,24142.55,Premium,Mid-Market,0.3301653184916161,0.6698346815083839,1123,0.03404255319148936,0.85,Dataset2_UK_Style
Audi,Q3,2013,11,120110,10919.09090909091,1.4,Diesel,Manual,Good,3,3,Black,Sedan,1,43.2,19837,16861.45,Mid-Range,Economy,0.525850323875995,0.47414967612400505,846,0.027450980392156862,0.85,Dataset2_UK_Style
Nissan,Qashqai,2019,5,83897,16779.4,1.0,Petrol,Automatic,Excellent,4,3,Blue,SUV,0,43.0,22876,19444.6,Mid-Range,Mid-Market,0.30417325708723686,0.6958267429127631,810,0.022222222222222223,0.85,Dataset2_UK_Style
Honda,HR-V,2023,1,153773,153773.0,1.4,Petrol,Automatic,Good,3,4,White,SUV,0,41.4,21465,18245.25,Mid-Range,Mid-Market,0.08523332623055613,0.9147666737694439,1071,0.03414634146341464,0.85,Dataset2_UK_Style
Mercedes,C-Class,2021,3,45374,15124.666666666666,1.8,Petrol,Automatic,Good,3,2,Silver,SUV,1,39.8,58006,49305.1,Luxury,Luxury,0.09374121176139738,0.9062587882386026,1499,0.04186046511627907,0.85,Dataset2_UK_Style
BMW,5 Series,2020,4,38488,9622.0,1.2,Hybrid,Automatic,Good,3,0,Red,Estate,1,51.4,47634,40488.9,Premium,Luxury,0.14379695869432363,0.8562030413056764,1324,0.02727272727272727,0.85,Dataset2_UK_Style
Ford,EcoSport,2013,11,109848,9986.181818181818,1.8,Petrol,Automatic,Good,3,2,Blue,Hatchback,0,26.8,10997,9347.449999999999,Mid-Range,Economy,0.6667272782374155,0.3332727217625845,588,0.03529411764705882,0.85,Dataset2_UK_Style
